numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07190;20220702000000;102350;70;1;10;1.000000;285.650000;284.050000;90;32160;0;mq;mq;mq;0;mq;mq;mq;mq;100530;mq;mq;510;mq;mq;mq;mq;284.350000;mq;mq;1.600000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220702000000;102200;-60;8;360;0.900000;287.550000;283.350000;76;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101680;mq;mq;260;mq;mq;mq;mq;mq;mq;mq;1.100000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220702000000;102190;-30;8;20;0.600000;284.750000;282.650000;87;32370;0;mq;mq;mq;0;mq;mq;mq;mq;101870;mq;mq;270;mq;mq;mq;mq;281.150000;mq;mq;0.900000;1.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220702000000;102210;-20;8;0;0.000000;285.850000;281.950000;77;50000;0;mq;mq;mq;0;mq;mq;mq;mq;100860;mq;mq;320;mq;mq;mq;mq;289.150000;mq;mq;1.100000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220702000000;102260;0;0;60;1.400000;286.250000;283.050000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100270;mq;mq;360;mq;mq;mq;mq;286.850000;mq;mq;1.800000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220702000000;102260;20;1;330;2.500000;285.950000;282.250000;78;58230;0;mq;mq;mq;1;4200;mq;mq;mq;99630;mq;mq;280;mq;mq;mq;mq;289.350000;mq;mq;2.800000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220702000000;102340;60;1;230;0.800000;284.350000;283.750000;96;27970;0;mq;mq;mq;0;mq;mq;mq;mq;99070;mq;mq;480;mq;mq;mq;mq;286.650000;mq;mq;1.200000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20220702000000;102170;-40;8;20;5.600000;290.050000;285.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101900;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;7.000000;7.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220702000000;102190;-20;8;250;1.000000;286.050000;283.050000;82;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100750;mq;mq;200;mq;mq;mq;mq;288.150000;mq;mq;1.300000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220702000000;102160;-40;8;40;3.300000;287.650000;280.250000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97430;mq;mq;140;mq;mq;mq;mq;289.050000;mq;mq;4.700000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220702000000;102290;10;2;0;0.000000;284.550000;282.150000;85;53520;0;mq;mq;mq;0;mq;mq;mq;mq;98340;mq;mq;250;mq;mq;mq;mq;285.650000;mq;mq;0.700000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220702000000;mq;30;1;240;1.700000;281.950000;279.750000;86;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92680;92500;849;300;mq;mq;mq;mq;285.650000;mq;mq;2.300000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220702000000;102150;0;0;330;2.800000;288.250000;283.050000;71;60000;2;0;0;0;0;mq;30;20;10;99310;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;3.500000;3.500000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220702000000;102110;-30;8;20;2.500000;288.650000;284.850000;78;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101540;mq;mq;10;mq;mq;mq;mq;287.750000;mq;mq;3.100000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220702000000;102160;-40;8;140;2.300000;283.550000;282.150000;91;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99020;mq;mq;20;mq;mq;mq;mq;288.650000;mq;mq;3.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220702000000;102040;30;0;20;2.100000;286.550000;281.850000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93830;mq;mq;140;mq;mq;mq;mq;287.050000;mq;mq;3.400000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220702000000;101960;40;0;20;3.900000;292.050000;282.250000;53;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;200;mq;mq;mq;mq;290.950000;mq;mq;6.800000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220702000000;mq;90;1;30;0.900000;286.850000;281.650000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92010;mq;mq;420;mq;286.850000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220702000000;102060;0;0;60;1.600000;285.350000;283.250000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101350;mq;mq;-70;mq;mq;mq;mq;289.750000;mq;mq;1.900000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220702000000;102080;-30;8;160;1.900000;285.650000;284.750000;94;31240;0;mq;mq;mq;0;mq;mq;mq;mq;97770;mq;mq;-50;mq;mq;mq;mq;285.750000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220702000000;102140;-40;8;100;0.500000;284.850000;283.550000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97230;mq;mq;-40;mq;mq;mq;mq;289.250000;mq;mq;1.400000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220702000000;102050;-40;8;330;2.000000;289.150000;283.250000;68;55630;0;mq;mq;mq;0;mq;mq;mq;mq;100270;mq;mq;-60;mq;mq;mq;mq;289.550000;mq;mq;3.000000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220702000000;101900;100;1;340;2.800000;293.050000;282.350000;50;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101810;mq;mq;270;mq;mq;mq;mq;289.850000;mq;mq;5.100000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220702000000;101710;10;0;330;4.800000;294.050000;284.350000;54;60000;0;mq;mq;mq;3;4140;mq;mq;mq;101330;mq;mq;290;mq;mq;mq;mq;290.850000;mq;mq;6.500000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220702000000;mq;mq;mq;340;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.800000;4.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220702000000;101640;90;1;340;2.900000;295.650000;291.250000;76;30000;1;0;0;0;0;mq;30;20;10;101340;mq;mq;430;mq;mq;mq;mq;295.350000;mq;mq;3.600000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220702000000;101960;30;1;150;2.100000;291.450000;283.250000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;160;mq;mq;mq;mq;291.750000;mq;mq;3.300000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220702000000;101780;80;1;60;2.700000;292.750000;289.050000;79;44880;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;480;mq;mq;mq;mq;mq;mq;mq;4.200000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220702000000;101640;30;2;230;2.300000;296.250000;290.750000;71;54510;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;400;mq;mq;mq;mq;294.450000;mq;mq;3.300000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220702000000;101800;110;8;mq;mq;297.750000;290.250000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101750;mq;mq;90;mq;297.250000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220702000000;102210;160;8;150;7.500000;294.850000;292.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102140;mq;mq;-120;mq;294.350000;mq;299.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220702000000;101960;120;6;mq;mq;296.450000;291.750000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101870;mq;mq;-30;mq;294.250000;mq;299.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220702000000;102400;-70;7;170;6.500000;293.150000;283.850000;55;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102250;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;9.600000;12.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220702000000;101030;40;3;250;9.400000;283.350000;280.950000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;-310;mq;283.150000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.600000;6.500000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220702000000;102250;180;6;340;11.400000;275.050000;273.450000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100420;mq;mq;1270;mq;272.150000;mq;275.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220702000000;100950;510;1;220;13.400000;272.550000;267.950000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100570;mq;mq;2280;mq;mq;mq;mq;mq;mq;mq;mq;19.000000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220702000000;101830;-130;8;140;9.000000;298.850000;291.750000;65;20000;0;mq;mq;100;8;2250;mq;mq;mq;101750;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;11.700000;13.400000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220702000000;101470;140;3;260;7.200000;286.750000;285.450000;92;18820;0;mq;mq;100;8;2640;mq;mq;mq;101390;mq;mq;180;mq;mq;mq;mq;288.650000;mq;mq;10.400000;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.000000;mq;mq;mq;mq;8;mq;2640;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220702000000;101430;120;3;100;9.700000;296.950000;295.250000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-110;mq;291.650000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;7.000000;7.800000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220702000000;101550;160;3;60;8.600000;301.150000;295.850000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220702000000;101450;150;3;90;7.500000;298.650000;296.350000;87;40940;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;13.600000;13.600000;13.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220702000000;101340;160;3;140;14.400000;298.950000;297.350000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-170;mq;297.450000;mq;301.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.400000;0.600000;1.400000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220702000000;101330;190;3;120;3.900000;298.150000;296.950000;93;48240;61;mq;mq;100;7;450;mq;mq;mq;101240;mq;mq;-120;302.350000;mq;302.350000;mq;mq;mq;mq;5.400000;9.700000;-10;mq;mq;mq;mq;0.200000;0.400000;2.000000;10.300000;22.400000;mq;mq;mq;mq;7;mq;450;7;mq;630;8;mq;1800;mq;9;mq;
81401;20220702000000;101270;250;3;200;1.000000;297.050000;296.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;30;mq;295.550000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220702000000;101300;130;3;150;0.500000;297.850000;296.050000;90;41880;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;10;304.150000;mq;304.150000;mq;298.150000;mq;mq;0.800000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220702000000;101270;190;3;0;0.000000;298.250000;297.050000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;40;mq;296.150000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220702000000;mq;mq;mq;70;1.700000;298.750000;296.950000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.450000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;1.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220702000000;98920;-30;6;130;1.000000;247.350000;241.650000;56;20000;2;1;1;10;0;8000;30;20;11;98340;mq;mq;mq;243.150000;mq;247.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220703000000;101980;-10;8;220;1.100000;285.250000;283.850000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-250;mq;mq;mq;mq;285.450000;mq;mq;2.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220703000000;101940;40;1;260;2.000000;287.850000;282.050000;68;60000;0;mq;mq;90;7;2250;mq;mq;mq;101380;mq;mq;-290;mq;mq;mq;mq;285.550000;mq;mq;2.800000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2220;7;mq;2520;mq;mq;mq;mq;mq;mq;
07020;20220703000000;102040;30;0;270;6.100000;287.950000;285.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101930;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;8.500000;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220703000000;102120;40;2;280;2.200000;285.350000;283.950000;91;37650;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-50;mq;mq;mq;mq;289.550000;mq;mq;3.100000;4.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220703000000;102080;60;3;330;1.500000;285.150000;282.750000;85;48150;0;mq;mq;mq;0;mq;mq;mq;mq;100190;mq;mq;-160;mq;mq;mq;mq;285.350000;mq;mq;1.600000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220703000000;101900;50;3;310;2.100000;287.550000;285.950000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100760;mq;mq;-370;mq;mq;mq;mq;285.050000;mq;mq;4.100000;6.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220703000000;102290;30;0;230;2.100000;282.550000;282.250000;98;26760;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;110;mq;mq;mq;mq;280.750000;mq;mq;2.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220703000000;102180;10;0;230;3.800000;285.950000;284.350000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;5.300000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220703000000;102200;50;3;310;1.600000;285.350000;284.450000;94;34080;0;mq;mq;mq;0;mq;mq;mq;mq;101750;mq;mq;0;mq;mq;mq;mq;285.450000;mq;mq;2.000000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220703000000;102100;100;2;310;2.100000;285.850000;283.050000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100360;mq;mq;-130;mq;mq;mq;mq;290.850000;mq;mq;2.800000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220703000000;101990;130;1;340;2.000000;289.250000;283.550000;69;54830;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;3.400000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220703000000;101920;30;0;130;1.100000;287.350000;283.950000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100510;mq;mq;-380;mq;mq;mq;mq;286.850000;mq;mq;1.400000;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220703000000;101890;10;2;220;2.700000;289.750000;283.150000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97810;mq;mq;-400;mq;mq;mq;mq;282.750000;mq;mq;3.900000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220703000000;101860;40;2;180;1.300000;289.450000;286.550000;83;33540;0;mq;mq;mq;0;mq;mq;mq;mq;100080;mq;mq;-450;mq;mq;mq;mq;287.150000;mq;mq;2.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220703000000;102290;50;3;310;4.600000;288.450000;284.850000;79;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;7.800000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220703000000;102160;50;3;320;3.700000;287.850000;286.050000;89;33590;0;mq;mq;mq;0;mq;mq;mq;mq;101850;mq;mq;-20;mq;mq;mq;mq;285.650000;mq;mq;6.600000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220703000000;102010;70;1;290;1.800000;289.350000;283.650000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100680;mq;mq;-180;mq;mq;mq;mq;291.650000;mq;mq;2.900000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220703000000;101970;10;0;130;1.600000;288.850000;285.250000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;-270;mq;mq;mq;mq;289.350000;mq;mq;2.000000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220703000000;101960;40;1;340;1.200000;290.050000;283.850000;67;59960;0;mq;mq;mq;1;4020;mq;mq;mq;99370;mq;mq;-260;mq;mq;mq;mq;290.250000;mq;mq;1.900000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220703000000;101980;80;1;140;0.800000;288.750000;286.550000;87;36050;0;mq;mq;mq;0;mq;mq;mq;mq;98770;mq;mq;-300;mq;mq;mq;mq;289.350000;mq;mq;1.500000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20220703000000;102190;80;1;340;6.600000;290.350000;287.050000;81;20000;2;0;mq;0;0;mq;30;20;10;101920;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;8.800000;9.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220703000000;102100;90;1;320;3.200000;289.150000;283.650000;70;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100670;mq;mq;-80;mq;mq;mq;mq;290.550000;mq;mq;4.900000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
