id_compteur;nom_compteur;id;name;sum_counts;date;installation_date;coordinates;counter;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;184.0;2022-11-11T00:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;41.0;2022-11-11T03:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;13.0;2022-11-11T05:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;46.0;2022-11-11T08:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;72.0;2022-11-11T09:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;191.0;2022-11-11T16:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;217.0;2022-11-11T17:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;255.0;2022-11-11T18:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;161.0;2022-11-11T20:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;111.0;2022-11-11T10:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;117.0;2022-11-11T12:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;147.0;2022-11-11T13:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047540-101047540;72 boulevard Richard Lenoir S-N;100047540;72 boulevard Richard Lenoir;111.0;2022-11-11T22:00:00+01:00;2018-12-05;48.86077,2.37305;Y2H16110952;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T07:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;1.0;2022-11-11T12:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;5.0;2022-11-11T18:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;3.0;2022-11-11T23:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T02:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T04:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T05:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T08:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;2.0;2022-11-11T09:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;2.0;2022-11-11T11:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;1.0;2022-11-11T13:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;9.0;2022-11-11T16:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;5.0;2022-11-11T17:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;3.0;2022-11-11T19:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;1.0;2022-11-11T20:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T22:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;1.0;2022-11-11T00:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T01:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T03:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T06:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;0.0;2022-11-11T10:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;6.0;2022-11-11T14:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;6.0;2022-11-11T15:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047541-353326452;Pont National SO-NE;100047541;Pont National;1.0;2022-11-11T21:00:00+01:00;2018-12-05;48.82639,2.38448;Y2H22053370;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;46.0;2022-11-11T07:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;66.0;2022-11-11T09:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;112.0;2022-11-11T11:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;125.0;2022-11-11T12:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;25.0;2022-11-11T01:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;22.0;2022-11-11T06:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;64.0;2022-11-11T08:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;185.0;2022-11-11T15:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;187.0;2022-11-11T17:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;113.0;2022-11-11T19:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;70.0;2022-11-11T21:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;42.0;2022-11-11T22:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;39.0;2022-11-11T23:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;45.0;2022-11-11T00:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;13.0;2022-11-11T02:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;21.0;2022-11-11T03:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;11.0;2022-11-11T04:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;15.0;2022-11-11T05:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;110.0;2022-11-11T10:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;106.0;2022-11-11T13:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;155.0;2022-11-11T14:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;195.0;2022-11-11T16:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;189.0;2022-11-11T18:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-103047542;Face au 48 quai de la marne NE-SO;100047542;Face au 48 quai de la marne;110.0;2022-11-11T20:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;106.0;2022-11-11T00:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;11.0;2022-11-11T04:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;16.0;2022-11-11T06:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;27.0;2022-11-11T07:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;62.0;2022-11-11T08:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;55.0;2022-11-11T09:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;108.0;2022-11-11T13:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;183.0;2022-11-11T16:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;85.0;2022-11-11T22:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;89.0;2022-11-11T01:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;44.0;2022-11-11T02:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;22.0;2022-11-11T03:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;7.0;2022-11-11T05:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;121.0;2022-11-11T11:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;110.0;2022-11-11T12:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;137.0;2022-11-11T14:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;165.0;2022-11-11T18:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;152.0;2022-11-11T19:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;78.0;2022-11-11T20:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;67.0;2022-11-11T21:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;101.0;2022-11-11T23:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;104.0;2022-11-11T10:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;192.0;2022-11-11T15:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047542-104047542;Face au 48 quai de la marne SO-NE;100047542;Face au 48 quai de la marne;153.0;2022-11-11T17:00:00+01:00;2018-11-29;48.89172,2.38531;Y2H18086318;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T00:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T02:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T03:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T10:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T16:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T21:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T22:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T01:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T04:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T05:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T06:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T07:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T12:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T14:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T15:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T17:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T18:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T08:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T09:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T11:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T13:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T19:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T20:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047544-101047544;77 boulevard Richard Lenoir N-S;100047544;77 boulevard Richard Lenoir;0.0;2022-11-11T23:00:00+01:00;2018-12-05;48.860852,2.372279;Y2I19038116;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;11.0;2022-11-11T05:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;12.0;2022-11-11T07:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;39.0;2022-11-11T09:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;71.0;2022-11-11T11:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;65.0;2022-11-11T14:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;68.0;2022-11-11T15:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;80.0;2022-11-11T17:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;52.0;2022-11-11T20:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;24.0;2022-11-11T21:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;32.0;2022-11-11T00:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;10.0;2022-11-11T01:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;5.0;2022-11-11T04:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;12.0;2022-11-11T06:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;22.0;2022-11-11T08:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;84.0;2022-11-11T12:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;111.0;2022-11-11T18:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;97.0;2022-11-11T19:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;14.0;2022-11-11T23:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
100047545-103047545;Face 104 rue d'Aubervilliers N-S;100047545;Face 104 rue d'Aubervilliers;10.0;2022-11-11T02:00:00+01:00;2018-11-29;48.890457,2.368852;Y2H18086321;
