numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07168;20220802000000;101950;0;0;0;0.000000;289.350000;286.450000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100550;mq;mq;20;mq;mq;mq;mq;287.650000;mq;mq;0.500000;0.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220802000000;101970;0;5;220;1.500000;290.050000;286.750000;81;59650;0;mq;mq;mq;0;mq;mq;mq;mq;97890;mq;mq;90;mq;mq;mq;mq;282.850000;mq;mq;1.900000;1.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220802000000;101920;50;3;140;1.900000;290.550000;286.050000;75;57180;0;mq;mq;mq;0;mq;mq;mq;mq;100140;mq;mq;130;mq;mq;mq;mq;286.950000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220802000000;102020;-70;8;350;5.200000;291.250000;289.950000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;7.600000;8.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220802000000;101990;-10;8;10;1.300000;291.550000;289.150000;86;36000;0;mq;mq;mq;0;mq;mq;mq;mq;101680;mq;mq;-40;mq;mq;mq;mq;288.750000;mq;mq;2.200000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220802000000;101970;20;0;340;2.400000;292.850000;287.850000;73;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100660;mq;mq;0;mq;mq;mq;mq;295.850000;mq;mq;3.700000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220802000000;101940;20;0;70;1.100000;293.050000;287.850000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;40;mq;mq;mq;mq;292.050000;mq;mq;1.400000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220802000000;101890;10;2;10;2.000000;292.250000;286.450000;69;47650;0;mq;mq;mq;3;4200;mq;mq;mq;99330;mq;mq;60;mq;mq;mq;mq;291.350000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220802000000;101930;60;2;310;1.100000;290.250000;288.550000;90;26370;0;mq;mq;mq;1;1250;mq;mq;mq;98740;mq;mq;120;mq;mq;mq;mq;290.550000;mq;mq;1.700000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220802000000;101970;50;2;360;3.000000;293.650000;287.350000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100570;mq;mq;-10;mq;mq;mq;mq;293.350000;mq;mq;3.800000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220802000000;101850;-10;8;30;2.500000;295.250000;287.350000;61;58300;0;mq;mq;mq;0;mq;mq;mq;mq;97260;mq;mq;-40;mq;mq;mq;mq;292.050000;mq;mq;3.200000;3.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220802000000;101920;0;0;120;1.000000;291.250000;287.150000;77;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98080;mq;mq;-10;mq;mq;mq;mq;289.550000;mq;mq;1.700000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220802000000;mq;-10;8;220;2.500000;288.750000;282.850000;68;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92540;92500;837;-30;mq;mq;mq;mq;288.250000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220802000000;101780;30;1;340;3.300000;294.950000;288.050000;65;60000;1;0;0;0;0;mq;30;20;10;99020;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;4.600000;4.600000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220802000000;101900;-30;8;10;2.100000;292.850000;289.450000;81;39720;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;2.800000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220802000000;101840;-20;8;140;1.600000;291.650000;284.750000;64;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98800;mq;mq;-110;mq;mq;mq;mq;293.750000;mq;mq;2.400000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220802000000;101570;10;0;10;7.800000;296.150000;284.550000;48;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93660;mq;mq;-70;mq;mq;mq;mq;294.450000;mq;mq;10.400000;11.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220802000000;101580;60;1;50;3.400000;299.550000;285.250000;41;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;10;mq;mq;mq;mq;297.850000;mq;mq;5.200000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220802000000;mq;60;0;30;1.900000;292.850000;280.550000;45;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91820;mq;mq;-70;mq;289.850000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220802000000;101900;10;0;250;2.300000;292.650000;289.850000;84;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;-160;mq;mq;mq;mq;mq;mq;mq;3.600000;4.200000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220802000000;101920;-40;8;250;1.700000;292.850000;290.250000;85;18700;0;mq;mq;mq;0;mq;mq;mq;mq;97730;mq;mq;-150;mq;mq;mq;mq;291.750000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220802000000;101960;-10;6;280;0.700000;290.750000;288.550000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97160;mq;mq;-130;mq;mq;mq;mq;289.550000;mq;mq;1.100000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220802000000;101750;0;0;310;2.300000;298.350000;286.250000;47;49880;0;mq;mq;mq;0;mq;mq;mq;mq;100030;mq;mq;-120;mq;mq;mq;mq;296.350000;mq;mq;2.800000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220802000000;101470;40;1;10;3.600000;300.250000;285.050000;39;55000;0;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.200000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220802000000;101350;-50;8;130;2.400000;297.650000;289.350000;60;55380;0;mq;mq;mq;2;4200;mq;mq;mq;100980;mq;mq;-50;mq;mq;mq;mq;292.750000;mq;mq;3.200000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220802000000;mq;mq;mq;100;3.300000;mq;mq;mq;20000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.400000;5.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220802000000;101350;-50;8;330;2.500000;299.050000;289.850000;57;50000;1;1;1;40;0;mq;30;20;11;101050;mq;mq;-60;mq;mq;mq;mq;298.950000;mq;mq;3.100000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220802000000;101570;50;1;300;5.600000;302.850000;285.750000;35;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101070;mq;mq;-80;mq;mq;mq;mq;297.650000;mq;mq;9.200000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220802000000;101440;-40;8;50;4.000000;294.850000;286.950000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101330;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;5.100000;5.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220802000000;101420;-10;8;230;2.300000;296.550000;291.250000;72;47000;0;mq;mq;mq;0;mq;mq;mq;mq;101280;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;3.100000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220802000000;101580;110;6;0;0.000000;293.850000;293.050000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;10;mq;293.350000;mq;301.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220802000000;102250;80;8;150;11.300000;295.450000;291.050000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102180;mq;mq;180;mq;294.850000;mq;298.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220802000000;101860;80;5;mq;mq;294.050000;290.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;40;mq;293.950000;mq;299.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220802000000;102060;-90;6;200;2.600000;290.250000;288.950000;92;40170;0;mq;mq;mq;1;2250;mq;mq;mq;101910;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;3.200000;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220802000000;101960;170;6;310;9.200000;285.550000;281.650000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101610;mq;mq;-560;mq;283.650000;mq;287.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220802000000;99820;130;6;250;15.900000;275.550000;273.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98040;mq;mq;-510;mq;274.950000;mq;277.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;3.800000;3.800000;4.000000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220802000000;99920;-10;8;260;5.100000;274.550000;271.150000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99550;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.200000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220802000000;101650;-80;5;160;1.500000;294.150000;293.150000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101570;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;3.400000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220802000000;101620;0;5;240;3.200000;290.750000;290.250000;97;12870;0;mq;mq;100;8;6660;mq;mq;mq;101540;mq;mq;320;mq;mq;mq;mq;291.450000;mq;mq;4.000000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;6660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220802000000;101500;40;3;60;7.800000;301.350000;297.950000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-180;mq;300.750000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220802000000;101610;30;3;60;9.100000;301.150000;296.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-140;mq;300.450000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220802000000;101540;60;3;80;2.300000;300.750000;297.350000;82;21040;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220802000000;101490;40;3;80;8.400000;301.150000;297.550000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-160;mq;300.550000;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220802000000;101440;40;3;90;6.300000;300.850000;297.050000;80;22880;0;mq;mq;100;7;800;mq;mq;mq;101350;mq;mq;-170;304.250000;mq;304.250000;mq;mq;mq;mq;10.600000;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;5;mq;720;6;mq;1110;7;mq;1350;mq;mq;mq;
81401;20220802000000;101080;170;3;90;0.700000;297.950000;297.450000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-130;mq;296.550000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220802000000;101140;110;3;120;1.500000;299.550000;296.850000;85;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101050;mq;mq;-110;306.250000;mq;306.250000;mq;300.350000;mq;mq;2.100000;2.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220802000000;101140;140;3;180;0.500000;297.850000;297.550000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-80;mq;295.550000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;10.300000;11.300000;11.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220802000000;mq;mq;mq;150;0.600000;297.150000;297.150000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.250000;mq;305.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;7.700000;10.100000;26.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220802000000;99500;-20;5;100;7.700000;255.650000;248.950000;52;10000;2;1;1;10;1;3500;30;23;11;98930;mq;mq;mq;255.150000;mq;261.950000;mq;mq;mq;mq;mq;18.000000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;4800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220803000000;101660;-30;6;160;1.000000;289.750000;289.250000;97;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;-310;mq;mq;mq;mq;288.250000;mq;mq;1.600000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220803000000;101640;10;3;170;1.600000;291.850000;288.950000;83;23050;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;-260;mq;mq;mq;mq;288.250000;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220803000000;101650;-40;7;240;5.200000;290.450000;290.150000;98;8000;28;2;mq;100;8;450;36;mq;mq;101540;mq;mq;-330;mq;mq;mq;mq;mq;mq;mq;7.000000;7.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220803000000;101690;0;4;300;1.000000;290.150000;289.150000;94;29580;0;mq;mq;mq;0;mq;mq;mq;mq;100900;mq;mq;-350;mq;mq;mq;mq;293.450000;mq;mq;1.400000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220803000000;101670;-20;6;30;1.600000;290.850000;287.950000;83;36160;0;mq;mq;mq;0;mq;mq;mq;mq;99830;mq;mq;-340;mq;mq;mq;mq;291.450000;mq;mq;2.100000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220803000000;101660;30;3;130;0.600000;288.750000;285.850000;83;18970;0;mq;mq;mq;0;mq;mq;mq;mq;100530;mq;mq;-260;mq;mq;mq;mq;287.550000;mq;mq;1.000000;1.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220803000000;101730;-60;8;360;0.600000;289.850000;289.850000;100;9300;0;mq;mq;100;8;80;mq;mq;mq;100570;mq;mq;-380;mq;mq;mq;mq;290.250000;mq;mq;1.300000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220803000000;101710;-40;8;250;2.700000;289.950000;289.650000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-350;mq;mq;mq;mq;mq;mq;mq;3.900000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220803000000;101650;-10;8;310;2.500000;291.050000;289.250000;89;57990;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;3.300000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220803000000;101640;30;0;20;2.200000;292.950000;289.350000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99950;mq;mq;-360;mq;mq;mq;mq;295.250000;mq;mq;3.000000;4.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220803000000;101630;50;3;30;2.600000;296.250000;290.050000;68;15990;0;mq;mq;mq;0;mq;mq;mq;mq;100590;mq;mq;-300;mq;mq;mq;mq;mq;mq;mq;3.300000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220803000000;101640;10;2;150;0.500000;290.750000;286.050000;74;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100250;mq;mq;-300;mq;mq;mq;mq;289.450000;mq;mq;0.600000;0.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220803000000;101690;20;3;320;1.100000;293.250000;285.750000;62;59120;0;mq;mq;mq;0;mq;mq;mq;mq;97670;mq;mq;-220;mq;mq;mq;mq;285.750000;mq;mq;1.600000;1.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220803000000;101660;0;5;340;0.800000;291.550000;286.850000;74;49130;0;mq;mq;mq;0;mq;mq;mq;mq;99890;mq;mq;-250;mq;mq;mq;mq;288.150000;mq;mq;1.000000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220803000000;101620;-40;7;340;3.300000;291.150000;289.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-400;mq;mq;mq;mq;mq;mq;mq;4.000000;5.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220803000000;101530;10;0;340;2.300000;294.350000;289.550000;74;59690;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;-450;mq;mq;mq;mq;mq;mq;mq;3.300000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220803000000;101570;30;3;340;0.900000;295.350000;286.950000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100270;mq;mq;-390;mq;mq;mq;mq;296.750000;mq;mq;1.100000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220803000000;101560;0;5;70;1.700000;296.150000;286.850000;56;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99650;mq;mq;-350;mq;mq;mq;mq;294.650000;mq;mq;2.400000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220803000000;101580;20;2;330;2.500000;294.550000;284.850000;54;53570;0;mq;mq;mq;5;4020;mq;mq;mq;99040;mq;mq;-290;mq;mq;mq;mq;292.450000;mq;mq;2.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220803000000;101690;30;3;240;1.100000;289.650000;287.150000;85;34540;0;mq;mq;mq;0;mq;mq;mq;mq;98500;mq;mq;-240;mq;mq;mq;mq;289.950000;mq;mq;1.400000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220803000000;101530;10;2;0;0.000000;295.050000;286.450000;58;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100140;mq;mq;-430;mq;mq;mq;mq;293.950000;mq;mq;0.700000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
